timestamp,pos_err,orient_err
1403715888.434058,5.830274253086002,3.113516523887105
1403715888.534058,5.827682374993999,3.1137012487623332
1403715888.634058,5.826918884306,3.1139191092792093
1403715888.734058,5.826682100861999,3.1139697071807393
1403715888.834058,5.82686316095,3.113951357166833
1403715888.934058,5.827193114171002,3.1140572042969157
1403715889.034058,5.827193568755999,3.1139559223520554
1403715889.134058,5.827535807377998,3.114018220965107
1403715889.234058,5.827650547529,3.1138701291497672
1403715889.334058,5.827695399411,3.1138936011860676
1403715889.434058,5.827577897394001,3.1138840000582735
1403715889.534058,5.827720580883,3.11410718989097
1403715889.634058,5.827923738038,3.113888575553996
1403715889.734058,5.828239118858002,3.1141591692657573
1403715889.834058,5.827721245168999,3.1139902513581244
1403715889.934058,5.827546521419002,3.114310329712589
1403715890.034058,5.826916537904999,3.1146548453907625
1403715890.134058,5.825290007464,3.115248918755299
1403715890.234058,5.825774042597,3.114702887364333
1403715890.334058,5.8256888560040005,3.1146157731833504
1403715890.434058,5.82282373685,3.1150781021275495
1403715890.534058,5.821115305888999,3.1151403395940713
1403715890.634058,5.819351955300999,3.113619970977501
1403715890.734058,5.817495836908001,3.113253376071108
1403715890.834058,5.816961796156999,3.113110050691138
1403715890.934058,5.815985790446,3.1135174990083265
1403715891.034058,5.812705368068,3.11360922872762
1403715891.134058,5.812906332448999,3.1137642062454054
1403715891.234058,5.813575398405999,3.1134472756190212
1403715891.334058,5.812772268036001,3.113570221953506
1403715891.434058,5.814494826674999,3.1133996557163957
1403715891.534058,5.814152943777,3.113502574678798
1403715891.634058,5.816392340445001,3.113452586848986
1403715891.734058,5.809177365197001,3.1137417558108953
1403715891.834058,5.813661608138999,3.1140816584635735
1403715891.934058,5.814113944133999,3.1141301839817044
1403715892.034058,5.816624017734,3.113915909640901
1403715892.134058,5.816844985921999,3.113862401489157
1403715892.234058,5.817659759073001,3.1133102113302162
1403715892.334058,5.819838729811001,3.1143970809587627
1403715892.434058,5.81748586329,3.114237978325892
1403715892.534058,5.816996859464,3.1141267399999264
1403715892.634058,5.818079709179,3.114681338184041
1403715892.734058,5.822458877912,3.1152550758020987
1403715892.834058,5.828498062493001,3.116463935792474
1403715892.934058,5.821668538045001,3.1171588494631615
1403715893.034058,5.818350000482999,3.1169405952125384
1403715893.134058,5.815161428922001,3.11950260581422
1403715893.234058,5.816414380814001,3.1208346391952464
1403715893.334058,5.818377057129001,3.1225042396305103
1403715893.434058,5.800886255237001,3.124659892747692
1403715893.534058,5.804588353401001,3.1358954779419324
1403715893.634058,5.811240086869999,3.127797043477346
1403715893.734058,5.81362864753,3.1086244431913372
1403715893.834058,5.8269252443660005,3.115431182598053
1403715893.934058,5.826194494241001,3.113681864518792
1403715894.034058,5.831251068798001,3.1109938686520633
1403715894.134058,5.839610832628,3.124982053522094
1403715894.234058,5.847279060518002,3.110221305802266
1403715894.334058,5.85754089579,3.0579556733009174
1403715894.434058,5.875150515146,3.033268564936275
1403715894.534058,5.894594854692998,3.0477740558276434
1403715894.634058,5.902925562962,3.0639499675898136
1403715894.734058,5.884384034166,3.096942078766228
1403715894.834058,5.859375187141,3.128875155276612
1403715894.934058,5.8435319447379985,3.141557539637544
1403715895.034058,5.841505954026,3.132304208610557
1403715895.134058,5.842288563972001,3.1261714230546915
1403715895.234058,5.833346944025998,3.1124952435651623
1403715895.334058,5.829126651729,3.1097342540189987
1403715895.434058,5.817205870345998,3.1114935445273533
1403715895.534058,5.820757007078001,3.109652843002906
1403715895.634058,5.821953183681,3.1084285556609696
1403715895.734058,5.816343155721,3.105470197258859
1403715895.834058,5.814459299138,3.104038322655493
1403715895.934058,5.8097284759129995,3.102725893647073
1403715896.034058,5.806738672105999,3.0884752208818953
1403715896.134058,5.806559023658,3.058687504229483
1403715896.234058,5.804890437841999,3.0071028464769407
1403715896.334058,5.810377065526,2.9323997870290275
1403715896.434058,5.807474645109998,2.8710908774498094
1403715896.534058,5.803058702003999,2.8282811170592814
1403715896.634058,5.801223800133,2.8007231846609355
1403715896.734058,5.799474681179001,2.784815405732795
1403715896.834058,5.790856026921,2.761538037997543
1403715896.934058,5.784394395482002,2.7219117530979293
1403715897.034058,5.7781769023089975,2.6599169228376085
1403715897.134058,5.77098847575,2.628914577353354
1403715897.234058,5.753793326965,2.6584400790025926
1403715897.334058,5.7308485471849995,2.776008071711326
1403715897.434058,5.709525147688998,2.9093071748361927
1403715897.534058,5.687266474934,2.9838355696123884
1403715897.634058,5.665871044856999,2.9759239459420623
1403715897.734058,5.642637570211001,2.930374645128525
1403715897.834058,5.610079423838,2.896083684451564
1403715897.934058,5.578829024414,2.9051490935309605
1403715898.034058,5.544120338909,2.940461667897494
1403715898.134058,5.509334752508999,2.98689259934772
1403715898.234058,5.480719586402,3.0183804507132956
1403715898.334058,5.450633710054,3.0371887999506253
1403715898.434058,5.417855000781,3.0385150163248418
1403715898.534058,5.381124923601,3.0245484652292616
1403715898.634058,5.344819753683,3.0117616429609373
1403715898.734058,5.312463216773001,2.999723448089163
1403715898.834058,5.277048952545001,2.9899088573765162
1403715898.934058,5.24394500403,2.9792178358971357
1403715899.034058,5.201708436909,2.974948955097279
1403715899.134058,5.173207196393999,2.9649989035499784
1403715899.234058,5.133032736681001,2.9772639250125446
1403715899.334058,5.093408874893,2.994728165170713
1403715899.434058,5.050024120129001,3.0251855374537437
1403715899.534058,5.009649938464001,3.0310847322772854
1403715899.634058,4.964195115166,3.021525491102607
1403715899.734058,4.933254623475,3.0333878220191073
1403715899.834058,4.919572491565,3.0738212012291486
1403715899.934058,4.905302750081,3.135293386636275
1403715900.034058,4.890428326433,3.0910977950622955
1403715900.134058,4.877770676329,3.0600217169389694
1403715900.234058,4.866041520385001,3.0358883681883357
1403715900.334058,4.852361018001,3.025236988213584
1403715900.434058,4.837048604833,3.0309430226426084
1403715900.534058,4.824930470926,3.116444065988367
1403715900.634058,4.814020469484,3.096540327827345
1403715900.734058,4.807487814329,3.0267368964923973
1403715900.834058,4.804294117965,3.031716144863787
1403715900.934058,4.802482157333,3.061128098005787
1403715901.034058,4.80585918729,3.08081381012815
1403715901.134058,4.7958848115,3.0945642146958647
1403715901.234058,4.796229937552999,3.097296802081762
1403715901.334058,4.794398734780999,3.0816829487362254
1403715901.434058,4.804537295993001,3.0457623706923957
1403715901.534058,4.806644739366001,3.024120354679922
1403715901.634058,4.81072620564,3.032597736691916
1403715901.734058,4.8036764058350006,3.029427625394904
1403715901.834058,4.806692469525,3.0229496314536286
1403715901.934058,4.802983367914,3.0202489593345048
1403715902.034058,4.808914036638001,3.0159981143645322
1403715902.134058,4.817125453733,3.033816189257057
1403715902.234058,4.827050675826,3.067184818841807
1403715902.334058,4.838052358869,3.088495659111713
1403715902.434058,4.853401474361001,3.0944818383863324
1403715902.534058,4.867683881561,3.048998780331671
1403715902.634058,4.880208084029,3.0065509273960047
1403715902.734058,4.893475763369999,2.980138095913541
1403715902.834058,4.909459636154,2.9739672643291897
1403715902.934058,4.913819302526,2.9872481958487
1403715903.034058,4.916019525894,3.0273430046776673
1403715903.134058,4.913497254141001,3.08157732767025
1403715903.234058,4.980922973865001,3.1218032983381976
1403715903.334058,5.003458694252,3.119245137668257
1403715903.434058,5.026881331628999,3.106393935306731
1403715903.534058,5.04772817913,3.106262940478205
1403715903.634058,5.072455678331,3.119449925262985
1403715903.734058,5.090556163193999,3.1405871780869408
1403715903.834058,5.1075518867300005,3.1348324885177417
1403715903.934058,5.122818101632999,3.1378148423268994
1403715904.034058,5.141963936221999,3.1282599817490815
1403715904.134058,5.1573828852979995,3.114168037686909
1403715904.234058,5.173630757766001,3.067733820751049
1403715904.334058,5.192160191091,2.9935361287590094
1403715904.434058,5.2407929916419995,2.9419150022018465
1403715904.534058,5.259436151753,2.887598215872433
1403715904.634058,5.281041964681,2.832965335265128
1403715904.734058,5.29966721434,2.8217740378846714
1403715904.834058,5.313789588499,2.8505361888364735
1403715904.934058,5.342865770982,2.8725188668384845
1403715905.034058,5.318016981074001,2.8826111391184686
1403715905.134058,5.307814372811,2.8880403843447433
1403715905.234058,5.316916444002,2.876435437200701
1403715905.334058,5.352485462710001,2.8292940545255063
1403715905.434058,5.342167669968,2.7853257160873124
1403715905.534058,5.4129405978600005,2.753804300193872
1403715905.634058,5.417787243825999,2.7606416355133603
1403715905.734058,5.4283475954739995,2.786742087199764
1403715905.834058,5.448657411205,2.7998426580686693
1403715905.934058,5.470219559458,2.7807355263515934
1403715906.034058,5.488038106374001,2.749773128504621
1403715906.134058,5.505686311256,2.740850584022103
1403715906.234058,5.527448729086,2.75243873809659
1403715906.334058,5.546227325297,2.769038380790819
1403715906.434058,5.570214063259,2.790677569969239
1403715906.534058,5.559015323969,2.827642683553674
1403715906.634058,5.563198176504999,2.86782006378745
1403715906.734058,5.575528922409,2.909006604457609
1403715906.834058,5.591908542713,2.9439235906930996
1403715906.934058,5.605443250225001,2.9794558419419506
1403715907.034058,5.616376877902001,3.0129652128599935
1403715907.134058,5.613800740452,3.0421852553042372
1403715907.234058,5.618773719950001,3.075546562058543
1403715907.334058,5.622686164169999,3.111666450502501
1403715907.434058,5.62344010382,3.1359705735927172
1403715907.534058,5.626002204643,3.1046547667269784
1403715907.634058,5.631234619386,3.076598769512024
1403715907.734058,5.641223313096,3.054185538419745
1403715907.834058,5.643049315601999,3.0358502817077135
1403715907.934058,5.637047285148999,3.016803905596639
1403715908.034058,5.622537891234,2.996155401429145
1403715908.134058,5.597245437630001,2.9776293789954256
1403715908.234058,5.583189197661,2.956799539533221
1403715908.334058,5.562434159336,2.935100743355013
1403715908.434058,5.541286177058001,2.9146044352187337
1403715908.534058,5.510442719398,2.9000404749295825
1403715908.634058,5.471808183425001,2.89457538456991
1403715908.734058,5.430402157246,2.901325348125961
1403715908.834058,5.389456593588999,2.9038383326413753
1403715908.934058,5.357345443790001,2.890917966083252
1403715909.034058,5.3366220754219995,2.8866187868573743
1403715909.134058,5.313643757357,2.890913075369553
1403715909.234058,5.299431018970999,2.891016904257986
1403715909.334058,5.293099703251,2.892954944061893
1403715909.434058,5.283803755620999,2.90857173610301
1403715909.534058,5.272809518931,2.9516724624756865
1403715909.634058,5.267165307301001,2.9891665886552627
1403715909.734058,5.262728585706,3.006393801798392
1403715909.834058,5.255209121498999,3.0174734733780335
1403715909.934058,5.231995229523002,3.0177956308463214
1403715910.034058,5.222254268696,3.03176870311159
1403715910.134058,5.215271291524999,3.0603302338808427
1403715910.234058,5.207405725480999,3.0934223415180213
1403715910.334058,5.2135111453739995,3.1237795174633263
1403715910.434058,5.219761604378,3.1247837849902034
1403715910.534058,5.228811246338,3.0897969859657253
1403715910.634058,5.249570247198,3.0661402458691978
1403715910.734058,5.274221617985001,3.053332324459985
1403715910.834058,5.291563876938,3.037898251989526
1403715910.934058,5.322269282739,3.026978101947382
1403715911.034058,5.3491391125489995,3.023052911072856
1403715911.134058,5.379872567584999,3.023431796668196
1403715911.234058,5.4053501778060005,3.0187096263638287
1403715911.334058,5.430912666214001,3.005126020032088
1403715911.434058,5.454688227370999,2.993095335629544
1403715911.534058,5.479998487860999,2.9800976061178925
1403715911.634058,5.504145920053,2.94282839322101
1403715911.734058,5.527087348337,2.8847796597765853
1403715911.834058,5.545220796995,2.8403363243586894
1403715911.934058,5.5570213442259995,2.817946579239303
1403715912.034058,5.575220151465,2.8150975534118836
1403715912.134058,5.592219208534001,2.827694796817047
1403715912.234058,5.6087568405149995,2.837498470598103
1403715912.334058,5.6276698697139995,2.843256570571634
1403715912.434058,5.65150945371,2.8396309196789584
1403715912.534058,5.666524719501001,2.8363266951117962
1403715912.634058,5.694929306843002,2.8320022703045122
1403715912.734058,5.722788512410999,2.827539158874065
1403715912.834058,5.750417620939,2.8228621925335293
1403715912.934058,5.784172233845001,2.8177548088905997
1403715913.034058,5.817723250209,2.8191483462951883
1403715913.134058,5.834835322667,2.819257911303393
1403715913.234058,5.852733864698,2.8338008877311074
1403715913.334058,5.856206422764,2.84192107615596
1403715913.434058,5.854020986355,2.8416037603074855
1403715913.534058,5.8632356897680005,2.8454008276264235
1403715913.634058,5.877248138113999,2.833632228731273
1403715913.734058,5.875252838037,2.82518728824976
1403715913.834058,5.884411198941999,2.812871638482872
1403715913.934058,5.88878545929,2.7987294098890865
1403715914.034058,5.884497222549,2.790709988022302
1403715914.134058,5.874662153050999,2.7809775887774744
1403715914.234058,5.859534282281,2.7822325991114982
1403715914.334058,5.855529611141999,2.7695499622476243
1403715914.434058,5.846990285267,2.741182795779019
1403715914.534058,5.834468106845999,2.712701180152518
1403715914.634058,5.823871446281,2.700046385339836
1403715914.734058,5.806033630190001,2.705663047774892
1403715914.834058,5.793697173686,2.733139365499432
1403715914.934058,5.783935122464999,2.758117231151135
1403715915.034058,5.783539000165001,2.777894115463848
1403715915.134058,5.792178307173,2.7920714871755457
1403715915.234058,5.827566183314,2.8048178241249455
1403715915.334058,5.85155789913,2.7970817056460664
1403715915.434058,5.866721404115,2.7759204486648223
1403715915.534058,5.882895392948,2.7686771777671297
1403715915.634058,5.900855171573,2.7572770926730006
1403715915.734058,5.924382274421,2.7422928001020352
1403715915.834058,5.923813001139,2.73224308592809
1403715915.934058,5.945341359346,2.72078352888978
1403715916.034058,5.9615689605319995,2.7331808729297387
1403715916.134058,5.978628399501,2.745936632786165
1403715916.234058,5.997083966481002,2.7624034302597242
1403715916.334058,6.015274521993,2.7713726992958807
1403715916.434058,6.029821635250999,2.787629134240013
1403715916.534058,6.045454932645,2.8001219616875024
1403715916.634058,6.059500423093,2.813772940882446
1403715916.734058,6.077892534379,2.8449164664238635
1403715916.834058,6.097130237126001,2.881413157054078
1403715916.934058,6.113752812357,2.936728679694291
1403715917.034058,6.120793411307,2.980269785111266
1403715917.134058,6.124085749850002,3.002048200084611
1403715917.234058,6.128816712090002,2.96932823115046
1403715917.334058,6.1270597218730005,2.9396370996791306
1403715917.434058,6.122726173605999,2.9275056240653448
1403715917.534058,6.112421246513,2.925944785203833
1403715917.634058,6.111343066481,2.9455599918522775
1403715917.734058,6.114969957186001,2.9911834726785442
1403715917.834058,6.125732309366,3.022260891740137
1403715917.934058,6.127448537623999,3.029031706438354
1403715918.034058,6.133438468766,3.0027749583182826
1403715918.134058,6.134908252324999,2.9462108990492486
1403715918.234058,6.1324730467610005,2.928022530422585
1403715918.334058,6.129631879601001,2.9633505266465514
1403715918.434058,6.125520380305002,3.0029688158081855
1403715918.534058,6.123191050499999,3.0269097037919246
1403715918.634058,6.1225547528019995,3.0375527117215544
1403715918.734058,6.119375461340999,2.999930723039791
1403715918.834058,6.0982396606250004,2.920006009142823
1403715918.934058,6.08989400173,2.8368647697450498
1403715919.034058,6.084691478955,2.7837547012772665
1403715919.134058,6.08390201091,2.7254781319258172
1403715919.234058,6.088452261465,2.657688338902036
1403715919.334058,6.101849155028002,2.609451356974848
1403715919.434058,6.090446395309001,2.6483656433473564
1403715919.534058,6.074474939576,2.716999908036291
1403715919.634058,6.046208968985,2.765622333377953
1403715919.734058,6.038144365042999,2.7749607902745934
1403715919.834058,6.030990279036998,2.7594791197912762
1403715919.934058,6.0305830758329995,2.747192933899379
1403715920.034058,6.033083857012999,2.7406523157659968
1403715920.134058,6.043461366901001,2.7431802700509746
1403715920.234058,6.04624693109,2.7594062019647176
1403715920.334058,6.051967652379,2.801511636579614
1403715920.434058,6.059371787956001,2.843100414033499
1403715920.534058,6.067929765760001,2.884239986406377
1403715920.634058,6.078616111638,2.9228824644272025
1403715920.734058,6.092122786186001,2.950253691230739
1403715920.834058,6.105113264968999,2.959365304264123
1403715920.934058,6.126265480518,2.9558692200056487
1403715921.034058,6.147728275247999,2.93841932732517
1403715921.134058,6.169671221001002,2.907646178188456
1403715921.234058,6.1881976127769995,2.8836900523501336
1403715921.334058,6.2028232121819995,2.847857724398782
1403715921.434058,6.219139340290002,2.806367225044547
1403715921.534058,6.232129220281,2.7869664751580867
1403715921.634058,6.242474891595,2.7801458449676892
1403715921.734058,6.2584145648859995,2.7852241507745914
1403715921.834058,6.268747704161,2.8149772522467598
1403715921.934058,6.275574463433999,2.837415229877618
1403715922.034058,6.271813075785,2.843367415033214
1403715922.134058,6.282366669457999,2.853812072598549
1403715922.234058,6.289572714461001,2.8746618186610586
1403715922.334058,6.3052607508810015,2.8847012837543295
1403715922.434058,6.306419452498001,2.8653098036738225
1403715922.534058,6.321630828697999,2.866701057841327
1403715922.634058,6.323126136053,2.888621568899682
1403715922.734058,6.326259377269,2.891243822651396
1403715922.834058,6.324018425201,2.868961142968485
1403715922.934058,6.316822270088,2.847127533828164
1403715923.034058,6.319270708757001,2.8338109394678264
1403715923.134058,6.320865422933998,2.8211163507075123
1403715923.234058,6.3224828353259985,2.801826115685417
1403715923.334058,6.325918776897002,2.8046472414191577
1403715923.434058,6.3156625430740005,2.840143558900491
1403715923.534058,6.324256181720998,2.883876673445666
1403715923.634058,6.325292518260999,2.925726868590682
1403715923.734058,6.334213597694,2.9544045768777494
1403715923.834058,6.333995664836999,2.972517080100135
1403715923.934058,6.324480476954999,2.990198876486767
1403715924.034058,6.318285727542001,2.988129498015949
1403715924.134058,6.306956123425001,2.9652173875250774
1403715924.234058,6.295897060452997,2.9352570621408707
1403715924.334058,6.275336876349,2.910087725095939
1403715924.434058,6.255043404288,2.8861937816070475
1403715924.534058,6.233312231325001,2.8587323734849353
1403715924.634058,6.214700350781,2.859234561958554
1403715924.734058,6.187409253057,2.8932169135975907
1403715924.834058,6.161795193377001,2.927954330960413
1403715924.934058,6.136651070221,2.9592523045697647
1403715925.034058,6.105386913814001,2.981500012268285
1403715925.134058,6.0754411298479996,2.994473406227075
1403715925.234058,6.045136357458998,3.011431666965926
1403715925.334058,6.014421231876,3.037614793191978
1403715925.434058,5.989169698082,3.068808631362921
1403715925.534058,5.967369566689001,3.0928989752420866
1403715925.634058,5.9450371115500005,3.111691660327961
1403715925.734058,5.891704559726,3.1332804262822167
1403715925.834058,5.852733577241,3.1267985369375038
1403715925.934058,5.789472561705,3.114375214366235
1403715926.034058,5.743738774458,3.0982088538379426
1403715926.134058,5.678881118122,3.0521468391787114
1403715926.234058,5.62625738805,3.007831425128944
1403715926.334058,5.576605833787001,2.979979945622634
1403715926.434058,5.537875974251,2.981493421267748
1403715926.534058,5.498912698523,2.995447786932929
1403715926.634058,5.455879575509,3.0032452984631064
1403715926.734058,5.422399400999999,2.9976403886704115
1403715926.834058,5.396360400171,3.019268974635627
1403715926.934058,5.371432221206,3.0289012035156486
1403715927.034058,5.344209191074,3.0258533027492
1403715927.134058,5.31652309703,3.0320639955239246
1403715927.234058,5.288220036068,3.096413363351754
1403715927.334058,5.264729066538,3.120155606535274
1403715927.434058,5.247406014498999,3.084251701506429
1403715927.534058,5.2273714176190005,3.1254523835120236
